"","GEOID","NAME","variable","estimate","moe"
"29","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_type_family_size_3",264,74
"30","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_type_family_size_4",232,60
"31","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_type_family_size_5",156,49
"32","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_type_family_size_6",50,42
"33","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_type_family_size_7more",5,10
"34","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_type_nonfamily_count",377,101
"35","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_type_nonfamily_size_1",343,98
"36","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_type_nonfamily_size_2",10,16
"37","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_type_nonfamily_size_3",24,24
"38","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_type_nonfamily_size_4",0,11
"39","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_type_nonfamily_size_5",0,11
"40","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_type_nonfamily_size_6",0,11
"41","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_type_nonfamily_size_7more",0,11
"42","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_attainment_count",2788,181
"43","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_none",0,11
"44","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_nursery",0,11
"45","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_kindergarten",0,11
"46","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_grade1",0,11
"47","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_grade2",0,11
"48","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_grade3",0,11
"49","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_grade4",0,11
"50","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_grade5",0,11
"51","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_grade6",12,19
"52","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_grade7",0,11
"53","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_grade8",8,11
"54","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_grade9",0,11
"55","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_grade10",0,11
"56","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_grade11",13,20
"57","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_grade12_nodiploma",10,16
"58","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_HSdiploma",312,122
"59","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_GED",66,63
"60","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_college_less_1year",160,64
"61","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_college_more_1year_nodegree",307,102
"62","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_assoc",240,107
"63","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_bachelor",966,185
"64","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_master",453,108
"65","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_prof",115,64
"66","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_educ_doc",126,67
"67","17043846206","Census Tract 8462.06, DuPage County, Illinois","families_poverty_status_count",1193,100
"68","17043846206","Census Tract 8462.06, DuPage County, Illinois","families_poverty_inc_ratio_less_0.5",7,11
"69","17043846206","Census Tract 8462.06, DuPage County, Illinois","families_poverty_inc_ratio_0.5_0.74",3,7
"70","17043846206","Census Tract 8462.06, DuPage County, Illinois","families_poverty_inc_ratio_0.75_0.99",24,23
"71","17043846206","Census Tract 8462.06, DuPage County, Illinois","families_poverty_inc_ratio_1.0_1.24",23,25
"72","17043846206","Census Tract 8462.06, DuPage County, Illinois","families_poverty_inc_ratio_1.25_1.49",9,14
"73","17043846206","Census Tract 8462.06, DuPage County, Illinois","families_poverty_inc_ratio_1.5_1.74",54,71
"74","17043846206","Census Tract 8462.06, DuPage County, Illinois","families_poverty_inc_ratio_1.75_1.84",21,26
"75","17043846206","Census Tract 8462.06, DuPage County, Illinois","families_poverty_inc_ratio_1.85_1.99",29,35
"76","17043846206","Census Tract 8462.06, DuPage County, Illinois","families_poverty_inc_ratio_2_2.99",26,24
"77","17043846206","Census Tract 8462.06, DuPage County, Illinois","families_poverty_inc_ratio_3_3.99",76,43
"78","17043846206","Census Tract 8462.06, DuPage County, Illinois","families_poverty_inc_ratio_4_4.99",209,71
"79","17043846206","Census Tract 8462.06, DuPage County, Illinois","families_poverty_inc_ratio_5_over",712,88
"80","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_count",1570,75
"81","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_less_10k",71,39
"82","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_10k_15k",16,18
"83","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_15k_20k",47,36
"84","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_20k_25k",0,11
"85","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_25k_30k",70,72
"86","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_30k_35k",77,55
"87","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_35k_40k",36,29
"88","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_40k_45k",28,26
"89","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_45k_50k",0,11
"90","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_50k_60k",39,30
"91","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_60k_75k",78,59
"92","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_75k_100k",183,64
"93","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_100k_125k",180,65
"94","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_125k_150k",203,91
"95","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_150k_200k",280,75
"96","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_200k_more",262,85
"97","17043846206","Census Tract 8462.06, DuPage County, Illinois","median_hh_income",119000,16707
"98","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_aggregate",200054800,18024663
"99","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_wage_salary_income_count",1570,75
"100","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_wage_salary_income_with",1257,87
"101","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_wage_salary_income_without",313,72
"102","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_public_assistance_count",1570,75
"103","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_public_assistance_with",95,76
"104","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_public_assistance_without",1475,80
"105","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_aggregate_share_Q1",3.53,0.79
"106","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_aggregate_share_Q2",11.35,1.75
"107","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_aggregate_share_Q3",18.71,1.32
"108","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_aggregate_share_Q4",25.8,1.6
"109","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_aggregate_share_Q5",40.62,2.87
"110","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_income_aggregate_share_Top5",14.68,3.08
"111","17043846206","Census Tract 8462.06, DuPage County, Illinois","per_capita_income",46339,4387
"112","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_count",3378,210
"113","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_count",1627,142
"114","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_16_19_count",32,28
"115","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_16_19_unemployed",0,11
"116","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_20_21_count",66,65
"117","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_20_21_unemployed",13,21
"118","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_22_24_count",91,52
"119","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_22_24_unemployed",0,11
"120","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_25_29_count",73,59
"121","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_25_29_unemployed",0,11
"122","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_30_34_count",123,54
"123","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_30_34_unemployed",20,30
"124","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_35_44_count",208,52
"125","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_35_44_unemployed",9,15
"126","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_45_54_count",316,64
"127","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_45_54_unemployed",0,11
"128","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_55_59_count",110,48
"129","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_55_59_unemployed",0,11
"130","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_60_61_count",110,69
"131","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_60_61_unemployed",0,11
"132","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_62_64_count",18,21
"133","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_62_64_unemployed",0,11
"134","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_65_69_count",33,24
"135","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_65_69_unemployed",0,11
"136","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_70_74_count",13,15
"137","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_70_74_unemployed",0,11
"138","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_75_above_count",7,11
"139","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_male_labor_force_75_above_unemployed",0,11
"140","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_count",1751,124
"141","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_16_19_count",59,44
"142","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_16_19_unemployed",35,40
"143","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_20_21_count",0,11
"144","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_20_21_unemployed",0,11
"145","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_22_24_count",140,65
"146","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_22_24_unemployed",0,11
"147","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_25_29_count",139,61
"148","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_25_29_unemployed",0,11
"149","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_30_34_count",47,28
"150","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_30_34_unemployed",0,11
"151","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_35_44_count",242,49
"152","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_35_44_unemployed",0,11
"153","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_45_54_count",270,93
"154","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_45_54_unemployed",0,11
"155","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_55_59_count",174,66
"156","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_55_59_unemployed",12,14
"157","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_60_61_count",65,42
"158","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_60_61_unemployed",0,11
"159","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_62_64_count",44,35
"160","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_62_64_unemployed",0,11
"161","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_65_69_count",27,23
"162","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_65_69_unemployed",0,11
"163","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_70_74_count",27,44
"164","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_70_74_unemployed",0,11
"165","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_75_above_count",0,11
"166","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_employment_female_labor_force_75_above_unemployed",0,11
"167","17043846206","Census Tract 8462.06, DuPage County, Illinois","housing_units_count",1656,59
"168","17043846206","Census Tract 8462.06, DuPage County, Illinois","housing_units_occuped",1570,75
"169","17043846206","Census Tract 8462.06, DuPage County, Illinois","housing_units_vacant",86,52
"170","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_size_avg_overall",2.78,0.13
"171","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_size_avg_owner",3.03,0.14
"172","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_size_avg_renter",1.87,0.38
"173","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_units_count",4357,254
"174","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_owner_occupied_units",3703,217
"175","17043846206","Census Tract 8462.06, DuPage County, Illinois","pop_rental_units",654,237
"176","17043846206","Census Tract 8462.06, DuPage County, Illinois","housing_unit_median_year_built_overall",1967,2
"177","17043846206","Census Tract 8462.06, DuPage County, Illinois","housing_unit_median_year_built_owner",1967,2
"178","17043846206","Census Tract 8462.06, DuPage County, Illinois","housing_unit_median_year_built_renter",1971,6
"179","17043846206","Census Tract 8462.06, DuPage County, Illinois","housing_units_plumbing_count",1570,75
"180","17043846206","Census Tract 8462.06, DuPage County, Illinois","housing_units_plumbing_complete",1570,75
"181","17043846206","Census Tract 8462.06, DuPage County, Illinois","rent_quartile_lower",1073,31
"182","17043846206","Census Tract 8462.06, DuPage County, Illinois","rent_median",1175,40
"183","17043846206","Census Tract 8462.06, DuPage County, Illinois","rent_quartile_upper",1339,145
"184","17043846206","Census Tract 8462.06, DuPage County, Illinois","renters_count",349,90
"185","17043846206","Census Tract 8462.06, DuPage County, Illinois","renters_not_all_utilities_included",338,90
"186","17043846206","Census Tract 8462.06, DuPage County, Illinois","renters_all_utilities_included",11,16
"187","17043846206","Census Tract 8462.06, DuPage County, Illinois","median_gross_rent_percent_hh_income",35.1,16.3
"188","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_rent_count",349,90
"189","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_less_10k_rent_count",46,33
"190","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_less_10k_rent_less_20perc",0,11
"191","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_less_10k_rent_20_24.9perc",0,11
"192","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_less_10k_rent_25_29.9perc",0,11
"193","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_less_10k_rent_30_34.9perc",0,11
"194","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_less_10k_rent_35_39.9perc",0,11
"195","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_less_10k_rent_40_49.9perc",0,11
"196","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_less_10k_rent_more_50perc",27,24
"197","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_less_10k_rent_notComputed",19,21
"198","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_10k_19.9k_rent_count",44,35
"199","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_10k_19.9k_rent_less_20perc",0,11
"200","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_10k_19.9k_rent_20_24.9perc",0,11
"201","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_10k_19.9k_rent_25_29.9perc",0,11
"202","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_10k_19.9k_rent_30_34.9perc",0,11
"203","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_10k_19.9k_rent_35_39.9perc",0,11
"204","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_10k_19.9k_rent_40_49.9perc",0,11
"205","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_10k_19.9k_rent_more_50perc",34,31
"206","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_10k_19.9k_rent_notComputed",10,17
"207","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_20k_34.9k_rent_count",70,70
"208","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_20k_34.9k_rent_less_20perc",0,11
"209","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_20k_34.9k_rent_20_24.9perc",0,11
"210","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_20k_34.9k_rent_25_29.9perc",0,11
"211","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_20k_34.9k_rent_30_34.9perc",0,11
"212","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_20k_34.9k_rent_35_39.9perc",12,19
"213","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_20k_34.9k_rent_40_49.9perc",0,11
"214","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_20k_34.9k_rent_more_50perc",58,71
"215","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_20k_34.9k_rent_notComputed",0,11
"216","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_35k_49.9k_rent_count",30,28
"217","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_35k_49.9k_rent_less_20perc",11,16
"218","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_35k_49.9k_rent_20_24.9perc",0,11
"219","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_35k_49.9k_rent_25_29.9perc",0,11
"220","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_35k_49.9k_rent_30_34.9perc",0,11
"221","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_35k_49.9k_rent_35_39.9perc",19,22
"222","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_35k_49.9k_rent_40_49.9perc",0,11
"223","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_35k_49.9k_rent_more_50perc",0,11
"224","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_35k_49.9k_rent_notComputed",0,11
"225","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_50k_74.9k_rent_count",74,59
"226","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_50k_74.9k_rent_less_20perc",0,11
"227","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_50k_74.9k_rent_20_24.9perc",38,49
"228","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_50k_74.9k_rent_25_29.9perc",13,18
"229","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_50k_74.9k_rent_30_34.9perc",9,14
"230","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_50k_74.9k_rent_35_39.9perc",0,11
"231","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_50k_74.9k_rent_40_49.9perc",0,11
"232","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_50k_74.9k_rent_more_50perc",0,11
"233","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_50k_74.9k_rent_notComputed",14,21
"234","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_75k_99.9k_rent_count",49,36
"235","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_75k_99.9k_rent_less_20perc",31,29
"236","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_75k_99.9k_rent_20_24.9perc",14,20
"237","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_75k_99.9k_rent_25_29.9perc",0,11
"238","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_75k_99.9k_rent_30_34.9perc",0,11
"239","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_75k_99.9k_rent_35_39.9perc",4,8
"240","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_75k_99.9k_rent_40_49.9perc",0,11
"241","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_75k_99.9k_rent_more_50perc",0,11
"242","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_75k_99.9k_rent_notComputed",0,11
"243","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_more_100k_rent_count",36,33
"244","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_more_100k_rent_less_20perc",28,31
"245","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_more_100k_rent_20_24.9perc",0,11
"246","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_more_100k_rent_25_29.9perc",8,13
"247","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_more_100k_rent_30_34.9perc",0,11
"248","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_more_100k_rent_35_39.9perc",0,11
"249","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_more_100k_rent_40_49.9perc",0,11
"250","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_more_100k_rent_more_50perc",0,11
"251","17043846206","Census Tract 8462.06, DuPage County, Illinois","hh_inc_more_100k_rent_notComputed",0,11
"252","17043846206","Census Tract 8462.06, DuPage County, Illinois","home_value_lower_quartile",318100,5299
"253","17043846206","Census Tract 8462.06, DuPage County, Illinois","home_value_median",355000,4313
"254","17043846206","Census Tract 8462.06, DuPage County, Illinois","home_value_upper_quartile",392000,6080
"255","17197880309","Census Tract 8803.09, Will County, Illinois","pop_race_count",4939,251
"256","17197880309","Census Tract 8803.09, Will County, Illinois","pop_race_white",3392,244
"257","17197880309","Census Tract 8803.09, Will County, Illinois","pop_race_black",142,91
"258","17197880309","Census Tract 8803.09, Will County, Illinois","pop_race_american_indian_native_alaskan",0,11
"259","17197880309","Census Tract 8803.09, Will County, Illinois","pop_race_asian",1165,154
"260","17197880309","Census Tract 8803.09, Will County, Illinois","pop_race_native_hawaiian_pacific_islander",0,11
"261","17197880309","Census Tract 8803.09, Will County, Illinois","pop_race_other_race",95,103
"262","17197880309","Census Tract 8803.09, Will County, Illinois","pop_race_two_or_more_races",145,90
"263","17197880309","Census Tract 8803.09, Will County, Illinois","pop_hispanic",163,109
"264","17197880309","Census Tract 8803.09, Will County, Illinois","pop_hispanic_white_alone",116,74
"265","17197880309","Census Tract 8803.09, Will County, Illinois","pop_travel_time_work_count",2241,206
"266","17197880309","Census Tract 8803.09, Will County, Illinois","pop_travel_time_work_less_5min",0,11
"267","17197880309","Census Tract 8803.09, Will County, Illinois","pop_travel_time_work_5_9min",127,50
"268","17197880309","Census Tract 8803.09, Will County, Illinois","pop_travel_time_work_10_14min",208,80
"269","17197880309","Census Tract 8803.09, Will County, Illinois","pop_travel_time_work_15_19min",270,87
"270","17197880309","Census Tract 8803.09, Will County, Illinois","pop_travel_time_work_20_24min",218,75
"271","17197880309","Census Tract 8803.09, Will County, Illinois","pop_travel_time_work_25_29min",47,31
"272","17197880309","Census Tract 8803.09, Will County, Illinois","pop_travel_time_work_30_34min",278,95
"273","17197880309","Census Tract 8803.09, Will County, Illinois","pop_travel_time_work_35_39min",51,33
"274","17197880309","Census Tract 8803.09, Will County, Illinois","pop_travel_time_work_40_44min",103,56
"275","17197880309","Census Tract 8803.09, Will County, Illinois","pop_travel_time_work_45_59min",314,81
"276","17197880309","Census Tract 8803.09, Will County, Illinois","pop_travel_time_work_60_89min",447,124
